"school_id","school_name","enroll","reg_attend","ela","math","street","city","state","zip","address","lon","lat","reg_attend_pctile","ela_pctile","math_pctile","enroll_scaled","optional"
528,"Spencer Butte Middle School",436,82,74,72,"500 E 43rd Ave","Eugene","OR",97405,"500 E 43rd Ave, Eugene, OR 97405",-123.085001,44.0077435,0.475949367088608,0.882954545454545,0.943181818181818,3.0171080384345,TRUE
529,"Spring Creek Elementary School",288,79,41,37,"560 Irvington Dr","Eugene","OR",97404,"560 Irvington Dr, Eugene, OR 97404",-123.1442027,44.1144932,0.341772151898734,0.220454545454545,0.393181818181818,2.67026013592688,TRUE
530,"Twin Oaks Elementary School",238,91,54,34,"85916 Bailey Hill Rd","Eugene","OR",97405,"85916 Bailey Hill Rd, Eugene, OR 97405",-123.175078,43.9936645,0.90464135021097,0.544318181818182,0.309090909090909,2.55308179048512,TRUE
1861,"Twin Rivers Charter School",33,56,NA,NA,"2621 Augusta St","Eugene","OR",97403,"2621 Augusta St, Eugene, OR 97403",-123.0497958,44.031945,0.0362869198312236,NA,NA,2.07265057417389,TRUE
3229,"Village School",222,79,65,67,"3411 Willamette St","Eugene","OR",97405,"3411 Willamette St, Eugene, OR 97405",-123.0913455,44.0187438,0.341772151898734,0.770454545454546,0.904545454545455,2.51558471994375,TRUE
534,"Willagillespie Elementary School",521,84,57,63,"1125 Willagillespie Rd","Eugene","OR",97401,"1125 Willagillespie Rd, Eugene, OR 97401",-123.0999022,44.0711419,0.577215189873418,0.596590909090909,0.867045454545455,3.21631122568549,TRUE
1259,"Yujin Gakuen Elementary School",313,88,66,66,"250 Silver Ln","Eugene","OR",97404,"250 Silver Ln, Eugene, OR 97404",-123.1365944,44.0943805,0.79915611814346,0.788636363636364,0.888636363636364,2.72884930864776,TRUE
1005,"Falls City Elementary School",137,69,24,16,"177 Prospect Ave","Falls City","OR",97344,"177 Prospect Ave, Falls City, OR 97344",-123.4322692,44.8677471,0.0970464135021097,0.0295454545454545,0.0363636363636364,2.31638153269276,TRUE
1006,"Falls City High School",77,54,NA,NA,"111 N Main St","Falls City","OR",97344,"111 N Main St, Falls City, OR 97344",-123.4297956,44.8655307,0.0337552742616034,NA,NA,2.17576751816264,TRUE
563,"Elmira Elementary School",275,86,55,43,"88960 Territorial Rd","Elmira","OR",97437,"88960 Territorial Rd, Elmira, OR 97437",-123.354843,44.072242,0.686075949367088,0.559090909090909,0.520454545454546,2.63979376611202,TRUE
567,"Elmira High School",368,82,NA,NA,"24936 Fir Grove Ln","Elmira","OR",97437,"24936 Fir Grove Ln, Elmira, OR 97437",-123.3603552,44.0731918,0.475949367088608,NA,NA,2.8577454886337,TRUE
564,"Fern Ridge Middle School",336,81,45,25,"88831 Territorial Rd","Elmira","OR",97437,"88831 Territorial Rd, Elmira, OR 97437",-123.3529183,44.0688062,0.425316455696203,0.304545454545455,0.1375,2.78275134755097,TRUE
566,"Veneta Elementary School",360,80,49,40,"88131 Territorial Rd","Veneta","OR",97487,"88131 Territorial Rd, Veneta, OR 97487",-123.349389,44.049703,0.388185654008439,0.410227272727273,0.459090909090909,2.83899695336302,TRUE
4045,"West Lane Technology Learning Center",86,49,NA,NA,"24967 Highway 126","Veneta","OR",97487,"24967 Highway 126, Veneta, OR 97487",-123.3552016,44.0549235,0.0278481012658228,NA,NA,2.19685962034216,TRUE
1128,"Cornelius Elementary School",288,90,28,28,"200 N 14th Ave","Cornelius","OR",97113,"200 N 14th Ave, Cornelius, OR 97113",-123.0541642,45.521652,0.870886075949367,0.0556818181818182,0.175,2.67026013592688,TRUE
1129,"Dilley Elementary School",255,85,63,66,"4115 SW Dilley Rd","Forest Grove","OR",97116,"4115 SW Dilley Rd, Forest Grove, OR 97116",-123.128776,45.490139,0.627004219409283,0.730681818181818,0.888636363636364,2.59292242793532,TRUE
1130,"Echo Shaw Elementary School",425,89,45,40,"914 S Linden St","Cornelius","OR",97113,"914 S Linden St, Cornelius, OR 97113",-123.0617994,45.5118738,0.838818565400844,0.304545454545455,0.459090909090909,2.99132880243731,TRUE
3986,"Fern Hill Elementary School",376,86,31,29,"4445 Heather St","Forest Grove","OR",97116,"4445 Heather St, Forest Grove, OR 97116",-123.0717142,45.5145602,0.686075949367088,0.0818181818181818,0.196590909090909,2.87649402390438,TRUE
4595,"Forest Grove Community School",200,89,64,63,"1914 Pacific Avenue","Forest Grove","OR",97116,"1914 Pacific Avenue, Forest Grove, OR 97116",-123.1132731,45.519424,0.838818565400844,0.755681818181818,0.867045454545455,2.46402624794938,TRUE
1134,"Forest Grove High School",1826,69,NA,NA,"1401 Nichols Ln","Forest Grove","OR",97116,"1401 Nichols Ln, Forest Grove, OR 97116",-123.1238256,45.5346837,0.0970464135021097,NA,NA,6.27466604171549,TRUE
1132,"Harvey Clarke Elementary School",505,86,60,62,"2516 N  B  St","Forest Grove","OR",97116,"2516 N  B  St, Forest Grove, OR 97116",-123.1211134,45.526998,0.686075949367088,0.676136363636364,0.854545454545455,3.17881415514413,TRUE
1133,"Joseph Gale Elementary School",495,88,35,27,"3130 18th Ave","Forest Grove","OR",97116,"3130 18th Ave, Forest Grove, OR 97116",-123.0924241,45.516061,0.79915611814346,0.115909090909091,0.1625,3.15537848605578,TRUE
1126,"Neil Armstrong Middle School",842,80,52,30,"1777 Mt View Ln","Forest Grove","OR",97116,"1777 Mt View Ln, Forest Grove, OR 97116",-123.0743818,45.5159377,0.388185654008439,0.479545454545455,0.219318181818182,3.96859620342161,TRUE
1127,"Tom McCall Upper Elementary",776,86,48,36,"1341 Pacific Ave","Forest Grove","OR",97116,"1341 Pacific Ave, Forest Grove, OR 97116",-123.1229306,45.5208103,0.686075949367088,0.386363636363636,0.363636363636364,3.81392078743848,TRUE
1205,"Fossil Charter School",597,93,NA,NA,"600 B St","Fossil","OR",97830,"600 B St, Fossil, OR 97830",-120.2135482,45.0021699,0.962869198312236,NA,NA,3.39442231075697,TRUE
351,"Frenchglen Elementary School",3,NA,NA,NA,"39235 Hwy 205","Frenchglen","OR",97736,"39235 Hwy 205, Frenchglen, OR 97736",-118.9145095,42.8279059,NA,NA,NA,2.00234356690884,TRUE
4702,"Silvies River Charter School",256,NA,NA,NA,"43277 Crane Venator Ln","Crane","OR",97732,"43277 Crane Venator Ln, Crane, OR 97732",-118.4949585,43.3737264,NA,NA,NA,2.59526599484415,TRUE
1194,"Gaston Elementary School",263,86,53,48,"300 Park St","Gaston","OR",97119,"300 Park St, Gaston, OR 97119",-123.1419477,45.4358247,0.686075949367088,0.510227272727273,0.648863636363637,2.611670963206,TRUE
1195,"Gaston Jr/Sr High School",282,76,NA,NA,"300 Park St","Gaston","OR",97119,"300 Park St, Gaston, OR 97119",-123.1419477,45.4358247,0.238818565400844,NA,NA,2.65619873447387,TRUE
5392,"Frontier Charter Academy",140,NA,NA,NA,"290 1st St","Gervais","OR",97026,"290 1st St, Gervais, OR 97026",-122.8972117,45.1055382,NA,NA,NA,2.32341223341926,TRUE
776,"Gervais Elementary School",430,80,34,41,"150 Douglas Ave","Gervais","OR",97026,"150 Douglas Ave, Gervais, OR 97026",-122.8974476,45.1060518,0.388185654008439,0.105681818181818,0.482954545454545,3.00304663698149,TRUE
808,"Gervais High School",279,79,NA,NA,"300 E Douglas St","Gervais","OR",97026,"300 E Douglas St, Gervais, OR 97026",-122.8953406,45.1031815,0.341772151898734,NA,NA,2.64916803374736,TRUE
786,"Gervais Middle School",245,87,42,48,"300 Douglas Ave","Gervais","OR",97026,"300 Douglas Ave, Gervais, OR 97026",-122.8953406,45.1031815,0.746835443037975,0.238636363636364,0.648863636363637,2.56948675884697,TRUE
4024,"Samuel Brown Academy",47,25,NA,NA,"300 E Douglas Ave","Gervais","OR",97026,"300 E Douglas Ave, Gervais, OR 97026",-122.8953406,45.1031815,0.00928270042194093,NA,NA,2.10546051089759,TRUE
4719,"Gladstone Center for Children and Families",134,85,NA,NA,"18905 Portland Ave","Gladstone","OR",97027,"18905 Portland Ave, Gladstone, OR 97027",-122.5985918,45.384745,0.627004219409283,NA,NA,2.30935083196625,TRUE
138,"Gladstone High School",637,79,NA,NA,"18800 Portland Ave","Gladstone","OR",97027,"18800 Portland Ave, Gladstone, OR 97027",-122.5972334,45.3871672,0.341772151898734,NA,NA,3.48816498711038,TRUE
136,"John Wetten Elementary School",765,83,59,48,"250 E Exeter","Gladstone","OR",97027,"250 E Exeter, Gladstone, OR 97027",-122.5930708,45.3824149,0.522362869198312,0.643181818181818,0.648863636363637,3.78814155144129,TRUE
137,"Walter L Kraxberger Middle School",463,74,43,23,"17777 Webster Rd","Gladstone","OR",97027,"17777 Webster Rd, Gladstone, OR 97027",-122.5855298,45.3943126,0.174683544303797,0.264772727272727,0.111363636363636,3.08038434497305,TRUE
307,"Glendale Community Charter School",92,66,NA,NA,"10598 Azalea Glen Rd","Glendale","OR",97442,"10598 Azalea Glen Rd, Glendale, OR 97442",-123.414897,42.7430043,0.0708860759493671,NA,NA,2.21092102179517,TRUE
306,"Glendale Elementary School",176,84,38,15,"100 Pacific Ave","Glendale","OR",97442,"100 Pacific Ave, Glendale, OR 97442",-123.4242724,42.7356567,0.577215189873418,0.168181818181818,0.0284090909090909,2.40778064213733,TRUE
282,"Glide Elementary School",415,80,53,49,"1477 Glide Loop Dr","Glide","OR",97443,"1477 Glide Loop Dr, Glide, OR 97443",-123.0875683,43.3081507,0.388185654008439,0.510227272727273,0.673863636363637,2.96789313334896,TRUE
285,"Glide High School",207,77,NA,NA,"18990 N Umpqua Hwy","Glide","OR",97443,"18990 N Umpqua Hwy, Glide, OR 97443",-123.096981,43.299607,0.270042194092827,NA,NA,2.48043121631123,TRUE
284,"Glide Middle School",105,79,59,33,"18990 N Umpqua Hwy","Glide","OR",97443,"18990 N Umpqua Hwy, Glide, OR 97443",-123.096981,43.299607,0.341772151898734,0.643181818181818,0.279545454545455,2.24138739161003,TRUE
435,"Allen Dale Elementary School",480,89,59,45,"2320 Williams Hwy","Grants Pass","OR",97527,"2320 Williams Hwy, Grants Pass, OR 97527",-123.3484347,42.4106092,0.838818565400844,0.643181818181818,0.565909090909091,3.12022498242325,TRUE
442,"Grants Pass High School",1721,74,NA,NA,"830 NE 9th St","Grants Pass","OR",97526,"830 NE 9th St, Grants Pass, OR 97526",-123.3180453,42.4433193,0.174683544303797,NA,NA,6.02859151628779,TRUE
436,"Highland Elementary School",469,92,59,47,"1845 NW Highland Ave","Grants Pass","OR",97526,"1845 NW Highland Ave, Grants Pass, OR 97526",-123.3317247,42.4605334,0.937552742616034,0.643181818181818,0.619318181818182,3.09444574642606,TRUE
437,"Lincoln Elementary School",461,90,53,47,"1132 NE 10th St","Grants Pass","OR",97526,"1132 NE 10th St, Grants Pass, OR 97526",-123.3136323,42.4498622,0.870886075949367,0.510227272727273,0.619318181818182,3.07569721115538,TRUE
438,"North Middle School",761,81,63,41,"1725 NW Highland Ave","Grants Pass","OR",97526,"1725 NW Highland Ave, Grants Pass, OR 97526",-123.3307335,42.4578612,0.425316455696203,0.730681818181818,0.482954545454545,3.77876728380595,TRUE
1351,"Parkside Elementary",443,85,43,33,"735 SW Wagner Meadows Dr","Grants Pass","OR",97526,"735 SW Wagner Meadows Dr, Grants Pass, OR 97526",-123.348489,42.432483,0.627004219409283,0.264772727272727,0.279545454545455,3.03351300679634,TRUE
439,"Redwood Elementary School",491,89,57,47,"3163 Leonard Rd","Grants Pass","OR",97527,"3163 Leonard Rd, Grants Pass, OR 97527",-123.3901802,42.4287662,0.838818565400844,0.596590909090909,0.619318181818182,3.14600421842044,TRUE
440,"Riverside Elementary School",426,83,47,30,"1200 SE Harvey Dr","Grants Pass","OR",97526,"1200 SE Harvey Dr, Grants Pass, OR 97526",-123.2994742,42.4276162,0.522362869198312,0.365909090909091,0.219318181818182,2.99367236934614,TRUE
441,"South Middle School",683,85,56,34,"350 W Harbeck Rd","Grants Pass","OR",97527,"350 W Harbeck Rd, Grants Pass, OR 97527",-123.3337531,42.4155121,0.627004219409283,0.581818181818182,0.309090909090909,3.5959690649168,TRUE
3950,"Albany Options School",153,51,NA,NA,"701 19th Avenue SE","Albany","OR",97322,"701 19th Avenue SE, Albany, OR 97322",-123.0667678,44.6243772,0.030379746835443,NA,NA,2.35387860323412,TRUE
632,"Calapooia Middle School",543,77,41,27,"830 24th AVE SE","Albany","OR",97322,"830 24th AVE SE, Albany, OR 97322",-123.0926135,44.6179757,0.270042194092827,0.220454545454545,0.1625,3.26786969767987,TRUE
631,"Central Elementary School",154,82,45,43,"336 9th Ave SW","Albany","OR",97321,"336 9th Ave SW, Albany, OR 97321",-123.1067006,44.6304742,0.475949367088608,0.304545454545455,0.520454545454546,2.35622217014296,TRUE
633,"Clover Ridge Elementary School",358,76,40,37,"2953 Clover Ridge Rd NE","Albany","OR",97322,"2953 Clover Ridge Rd NE, Albany, OR 97322",-123.0347982,44.6686694,0.238818565400844,0.196590909090909,0.393181818181818,2.83430981954535,TRUE
635,"Fir Grove Primary School",153,86,NA,NA,"5355 Scenic Dr NW","Albany","OR",97321,"5355 Scenic Dr NW, Albany, OR 97321",-123.1419125,44.6430145,0.686075949367088,NA,NA,2.35387860323412,TRUE
640,"Lafayette Elementary School",325,82,46,41,"3122 Madison St SE","Albany","OR",97322,"3122 Madison St SE, Albany, OR 97322",-123.0918047,44.6126619,0.475949367088608,0.342045454545455,0.482954545454545,2.75697211155379,TRUE
641,"Liberty Elementary School",338,83,69,60,"2345 Liberty St SW","Albany","OR",97321,"2345 Liberty St SW, Albany, OR 97321",-123.118327,44.6190454,0.522362869198312,0.829545454545455,0.834090909090909,2.78743848136864,TRUE
642,"Memorial Middle School",580,83,52,40,"1050 Queen Ave SW","Albany","OR",97321,"1050 Queen Ave SW, Albany, OR 97321",-123.1162608,44.621161,0.522362869198312,0.479545454545455,0.459090909090909,3.35458167330677,TRUE
637,"North Albany Elementary School",271,91,74,68,"815 Thornton Lake Dr NW","Albany","OR",97321,"815 Thornton Lake Dr NW, Albany, OR 97321",-123.1148491,44.6507332,0.90464135021097,0.882954545454545,0.9125,2.63041949847668,TRUE
638,"North Albany Middle School",592,82,65,43,"1205 North Albany Rd NW","Albany","OR",97321,"1205 North Albany Rd NW, Albany, OR 97321",-123.1122504,44.6523947,0.475949367088608,0.770454545454546,0.520454545454546,3.3827044762128,TRUE
643,"Oak Elementary School",326,87,58,58,"3610 Oak St SE","Albany","OR",97322,"3610 Oak St SE, Albany, OR 97322",-123.0861129,44.6079728,0.746835443037975,0.625,0.813636363636364,2.75931567846262,TRUE
639,"Oak Grove Elementary School",283,92,72,66,"1500 Oak Grove Dr NW","Albany","OR",97321,"1500 Oak Grove Dr NW, Albany, OR 97321",-123.1482849,44.6575021,0.937552742616034,0.860227272727273,0.888636363636364,2.6585423013827,TRUE
636,"Periwinkle Elementary School",462,79,45,30,"2196 21st Ave SE","Albany","OR",97322,"2196 21st Ave SE, Albany, OR 97322",-123.0781438,44.6210811,0.341772151898734,0.304545454545455,0.219318181818182,3.07804077806421,TRUE
650,"South Albany High School",1310,73,NA,NA,"3705 Columbus ST SE","Albany","OR",97322,"3705 Columbus ST SE, Albany, OR 97322",-123.0764215,44.6073766,0.156962025316456,NA,NA,5.0653855167565,TRUE
645,"South Shore Elementary School",419,85,37,33,"910 Bain St SE","Albany","OR",97322,"910 Bain St SE, Albany, OR 97322",-123.0701322,44.633618,0.627004219409283,0.151136363636364,0.279545454545455,2.9772674009843,TRUE
644,"Sunrise Elementary School",367,80,31,16,"730 19th Ave SE","Albany","OR",97322,"730 19th Ave SE, Albany, OR 97322",-123.0937046,44.6227082,0.388185654008439,0.0818181818181818,0.0363636363636364,2.85540192172487,TRUE
647,"Takena Elementary School",148,75,33,35,"1210 12th Ave SW","Albany","OR",97321,"1210 12th Ave SW, Albany, OR 97321",-123.1194377,44.6267654,0.20337552742616,0.0943181818181818,0.336363636363636,2.34216076868995,TRUE
646,"Tangent Elementary School",161,85,31,21,"32100 Old Oak Dr","Tangent","OR",97389,"32100 Old Oak Dr, Tangent, OR 97389",-123.105218,44.5378785,0.627004219409283,0.0818181818181818,0.0852272727272727,2.3726271385048,TRUE
4744,"Timber Ridge School",733,83,51,44,"373 Timber Ridge St NE","Albany","OR",97322,"373 Timber Ridge St NE, Albany, OR 97322",-123.0399547,44.6470557,0.522362869198312,0.457954545454545,0.544318181818182,3.71314741035857,TRUE
648,"Waverly Elementary School",267,83,36,51,"425 Columbus ST SE","Albany","OR",97321,"425 Columbus ST SE, Albany, OR 97321",-123.0778637,44.6374046,0.522362869198312,0.134090909090909,0.713636363636364,2.62104523084134,TRUE
649,"West Albany High School",1274,77,NA,NA,"1130 Queen Ave SW","Albany","OR",97321,"1130 Queen Ave SW, Albany, OR 97321",-123.1162388,44.6225253,0.270042194092827,NA,NA,4.98101710803843,TRUE
3553,"Center for Advanced Learning",2,NA,NA,NA,"1484 NW Civic Dr","Gresham","OR",97030,"1484 NW Civic Dr, Gresham, OR 97030",-122.4404374,45.5079849,NA,NA,NA,2,TRUE
1312,"Clear Creek Middle School",612,78,48,26,"219 NE 219th","Gresham","OR",97030,"219 NE 219th, Gresham, OR 97030",-122.4369546,45.5258278,0.30126582278481,0.386363636363636,0.146590909090909,3.4295758143895,TRUE
90,"Deep Creek – Damascus K-8 School",423,81,57,47,"14151 SE 242nd","Damascus","OR",97089,"14151 SE 242nd, Damascus, OR 97089",-122.4143491,45.4205551,0.425316455696203,0.596590909090909,0.619318181818182,2.98664166861964,TRUE
932,"Dexter McCarty Middle School",522,79,57,35,"1400 SE 5th St","Gresham","OR",97080,"1400 SE 5th St, Gresham, OR 97080",-122.4176083,45.493297,0.341772151898734,0.596590909090909,0.336363636363636,3.21865479259433,TRUE
933,"East Gresham Elementary School",379,86,35,21,"900 SE 5th St","Gresham","OR",97080,"900 SE 5th St, Gresham, OR 97080",-122.4207366,45.4932057,0.686075949367088,0.115909090909091,0.0852272727272727,2.88352472463089,TRUE
941,"East Orient Elementary School",478,87,68,68,"7431 SE 302nd Ave","Gresham","OR",97080,"7431 SE 302nd Ave, Gresham, OR 97080",-122.3528831,45.4688277,0.746835443037975,0.819318181818182,0.9125,3.11553784860558,TRUE
934,"Gordon Russell Middle School",786,78,51,32,"3625 SE Powell Valley Rd","Gresham","OR",97080,"3625 SE Powell Valley Rd, Gresham, OR 97080",-122.3964286,45.4927214,0.30126582278481,0.457954545454545,0.255681818181818,3.83735645652683,TRUE
4601,"Gresham Arthur Academy",172,93,75,48,"1890 NE Cleveland Ave","Gresham","OR",97030,"1890 NE Cleveland Ave, Gresham, OR 97030",-122.4198393,45.510713,0.962869198312236,0.895454545454545,0.648863636363637,2.39840637450199,TRUE
986,"Gresham High School",1431,69,NA,NA,"1200 N Main Ave","Gresham","OR",97030,"1200 N Main Ave, Gresham, OR 97030",-122.4302627,45.5062546,0.0970464135021097,NA,NA,5.34895711272557,TRUE
936,"Hall Elementary School",431,78,31,21,"2505 NE 23rd St","Gresham","OR",97030,"2505 NE 23rd St, Gresham, OR 97030",-122.4065214,45.5144483,0.30126582278481,0.0818181818181818,0.0852272727272727,3.00539020389032,TRUE
935,"Highland Elementary School",498,86,37,23,"295 NE 24th St","Gresham","OR",97030,"295 NE 24th St, Gresham, OR 97030",-122.4276001,45.514155,0.686075949367088,0.151136363636364,0.111363636363636,3.16240918678228,TRUE
3543,"Hogan Cedars Elementary School",571,86,45,37,"1770 SE Fleming Ave","Gresham","OR",97080,"1770 SE Fleming Ave, Gresham, OR 97080",-122.4072373,45.4844183,0.686075949367088,0.304545454545455,0.393181818181818,3.33348957112726,TRUE
937,"Hollydale Elementary School",428,84,43,36,"505 SW Birdsdale Ave","Gresham","OR",97080,"505 SW Birdsdale Ave, Gresham, OR 97080",-122.4543249,45.4925388,0.577215189873418,0.264772727272727,0.363636363636364,2.99835950316382,TRUE
1313,"Kelly Creek Elementary School",551,84,54,55,"2400 SE Baker Way","Gresham","OR",97080,"2400 SE Baker Way, Gresham, OR 97080",-122.3844216,45.4801867,0.577215189873418,0.544318181818182,0.770454545454546,3.28661823295055,TRUE
4667,"Lewis and Clark Montessori Charter School",360,83,47,26,"15600 SE 232nd Dr","Damascus","OR",97089,"15600 SE 232nd Dr, Damascus, OR 97089",-122.421277,45.409737,0.522362869198312,0.365909090909091,0.146590909090909,2.83899695336302,TRUE
4740,"Metro East Web Academy",509,65,NA,NA,"1394 NW Civic Dr","Gresham","OR",97030,"1394 NW Civic Dr, Gresham, OR 97030",-122.4407799,45.5075318,0.0649789029535865,NA,NA,3.18818842277947,TRUE
938,"North Gresham Elementary School",528,80,42,28,"1001 SE 217th Ave","Gresham","OR",97030,"1001 SE 217th Ave, Gresham, OR 97030",-122.4397436,45.5157121,0.388185654008439,0.238636363636364,0.175,3.23271619404734,TRUE
939,"Powell Valley Elementary School",456,83,37,29,"4825 SE Powell Valley Rd","Gresham","OR",97080,"4825 SE Powell Valley Rd, Gresham, OR 97080",-122.3838626,45.4918313,0.522362869198312,0.151136363636364,0.196590909090909,3.0639793766112,TRUE
987,"Sam Barlow High School",1582,72,NA,NA,"5105 SE 302nd Ave","Gresham","OR",97080,"5105 SE 302nd Ave, Gresham, OR 97080",-122.3534984,45.485428,0.137552742616034,NA,NA,5.70283571595969,TRUE
3577,"Springwater Trail High School",191,69,NA,NA,"1440 SE Fleming Ave","Gresham","OR",97080,"1440 SE Fleming Ave, Gresham, OR 97080",-122.4073218,45.4863549,0.0970464135021097,NA,NA,2.44293414576986,TRUE
940,"West Gresham Elementary School",278,80,50,46,"330 W Powell Blvd","Gresham","OR",97080,"330 W Powell Blvd, Gresham, OR 97080",-122.4352372,45.4967056,0.388185654008439,0.4375,0.594318181818182,2.64682446683853,TRUE
942,"West Orient Middle School",475,82,69,41,"29805 SE Orient Dr","Gresham","OR",97080,"29805 SE Orient Dr, Gresham, OR 97080",-122.3566806,45.4689356,0.475949367088608,0.829545454545455,0.482954545454545,3.10850714787907,TRUE
3740,"Burns Alternative School",NA,NA,NA,NA,"550 N Court Ave","Burns","OR",97720,"550 N Court Ave, Burns, OR 97720",-119.0580632,43.5902213,NA,NA,NA,NA,TRUE
359,"Burns High School",240,72,NA,NA,"1100 Oregon Ave","Burns","OR",97720,"1100 Oregon Ave, Burns, OR 97720",-119.0732294,43.5763304,0.137552742616034,NA,NA,2.55776892430279,TRUE
342,"Henry L Slater Elementary School",426,83,42,40,"800 N Fairview Ave","Burns","OR",97720,"800 N Fairview Ave, Burns, OR 97720",-119.0616027,43.5925792,0.522362869198312,0.238636363636364,0.459090909090909,2.99367236934614,TRUE
355,"Hines Middle School",200,83,36,25,"500 W Barnes Ave","Hines","OR",97738,"500 W Barnes Ave, Hines, OR 97738",-119.087559,43.563337,0.522362869198312,0.134090909090909,0.1375,2.46402624794938,TRUE
346,"Crane Elementary School",86,74,63,61,"43277 Crane-Venator Ln","Crane","OR",97732,"43277 Crane-Venator Ln, Crane, OR 97732",-118.4949585,43.3737264,0.174683544303797,0.730681818181818,0.842045454545455,2.19685962034216,TRUE
358,"Crane Union High School",53,78,NA,NA,"43277 Crane-Venator Ln","Crane","OR",97732,"43277 Crane-Venator Ln, Crane, OR 97732",-118.4949585,43.3737264,0.30126582278481,NA,NA,2.1195219123506,TRUE
3362,"Harper Charter School",101,84,NA,NA,"2987 Harper/Westfall Rd","Harper","OR",97906,"2987 Harper/Westfall Rd, Harper, OR 97906",-117.6071336,43.8649039,0.577215189873418,NA,NA,2.23201312397469,TRUE
659,"Harrisburg Elementary School",386,81,45,38,"642 Smith St","Harrisburg","OR",97446,"642 Smith St, Harrisburg, OR 97446",-123.1646717,44.2712455,0.425316455696203,0.304545454545455,0.414772727272727,2.89992969299273,TRUE
689,"Harrisburg High School",277,70,NA,NA,"400 S 9th St","Harrisburg","OR",97446,"400 S 9th St, Harrisburg, OR 97446",-123.1606392,44.2697369,0.112236286919831,NA,NA,2.64448089992969,TRUE
3364,"Helix School",190,85,NA,NA,"120 Main","Helix","OR",97835,"120 Main, Helix, OR 97835",-118.6537564,45.8507337,0.627004219409283,NA,NA,2.44059057886103,TRUE
1039,"Armand Larive Middle School",787,84,57,44,"1497 SW 9th St","Hermiston","OR",97838,"1497 SW 9th St, Hermiston, OR 97838",-119.3029692,45.82628,0.577215189873418,0.596590909090909,0.544318181818182,3.83970002343567,TRUE
3426,"Desert View Elementary School",594,87,61,63,"1225 SW 9th","Hermiston","OR",97838,"1225 SW 9th, Hermiston, OR 97838",-119.3044671,45.8307002,0.746835443037975,0.690909090909091,0.867045454545455,3.38739161003047,TRUE
1040,"Hermiston High School",1563,71,NA,NA,"600 S 1st St","Hermiston","OR",97838,"600 S 1st St, Hermiston, OR 97838",-119.2919188,45.8358344,0.126582278481013,NA,NA,5.65830794469182,TRUE
1034,"Highland Hills Elementary School",457,92,57,55,"450 SE 10th St","Hermiston","OR",97838,"450 SE 10th St, Hermiston, OR 97838",-119.2711794,45.8372007,0.937552742616034,0.596590909090909,0.770454545454546,3.06632294352004,TRUE
1036,"Rocky Heights Elementary School",497,90,59,58,"650 W Standard Ave","Hermiston","OR",97838,"650 W Standard Ave, Hermiston, OR 97838",-119.2990281,45.844804,0.870886075949367,0.643181818181818,0.813636363636364,3.16006561987345,TRUE
1333,"Sandstone Middle School",556,85,58,39,"400 NE 10th St","Hermiston","OR",97838,"400 NE 10th St, Hermiston, OR 97838",-119.2693424,45.8450916,0.627004219409283,0.625,0.438636363636364,3.29833606749473,TRUE
1037,"Sunset Elementary School",598,79,39,38,"300 E Catherine Ave","Hermiston","OR",97838,"300 E Catherine Ave, Hermiston, OR 97838",-119.286884,45.8446047,0.341772151898734,0.176136363636364,0.414772727272727,3.39676587766581,TRUE
1038,"West Park Elementary School",593,78,49,52,"555 SW 7th St","Hermiston","OR",97838,"555 SW 7th St, Hermiston, OR 97838",-119.2993595,45.8368368,0.30126582278481,0.410227272727273,0.729545454545455,3.38504804312163,TRUE
1112,"Brookwood Elementary School",349,88,40,27,"3960 SE Cedar St","Hillsboro","OR",97123,"3960 SE Cedar St, Hillsboro, OR 97123",-122.9421237,45.5151837,0.79915611814346,0.196590909090909,0.1625,2.81321771736583,TRUE
1147,"Butternut Creek Elementary School",404,86,43,36,"20395 SW Florence St","Aloha","OR",97007,"20395 SW Florence St, Aloha, OR 97007",-122.887595,45.486929,0.686075949367088,0.264772727272727,0.363636363636364,2.94211389735177,TRUE
1368,"Century High School",1515,77,NA,NA,"2000 SE Century Blvd","Hillsboro","OR",97123,"2000 SE Century Blvd, Hillsboro, OR 97123",-122.9153177,45.5038985,0.270042194092827,NA,NA,5.54581673306773,TRUE
4206,"City View Charter School",189,86,45,29,"4174 SE Bentley St","Hillsboro","OR",97123,"4174 SE Bentley St, Hillsboro, OR 97123",-122.9394243,45.5118283,0.686075949367088,0.304545454545455,0.196590909090909,2.43824701195219,TRUE
1115,"Eastwood Elementary School",454,90,32,18,"2100 NE Lincoln St","Hillsboro","OR",97124,"2100 NE Lincoln St, Hillsboro, OR 97124",-122.95989,45.523551,0.870886075949367,0.0897727272727273,0.0534090909090909,3.05929224279353,TRUE
1197,"Evergreen Jr High School",802,85,53,39,"29850 NW Evergreen Rd","Hillsboro","OR",97124,"29850 NW Evergreen Rd, Hillsboro, OR 97124",-122.9846937,45.548055,0.627004219409283,0.510227272727273,0.438636363636364,3.8748535270682,TRUE
1189,"Farmington View Elementary School",311,93,66,46,"8300 SW Hillsboro Hwy","Hillsboro","OR",97123,"8300 SW Hillsboro Hwy, Hillsboro, OR 97123",-122.991364,45.4602718,0.962869198312236,0.788636363636364,0.594318181818182,2.72416217483009,TRUE
